institution_id,institution_name,alternate_names,country,region,institution_type,recognition_status,active_status,official_website,source_database,dataset_release,access_date,graduate_degree_authority,relevant_graduate_field_signal,screening_status,exclusion_reason,ror_id,ipeds_unitid,eter_id,dli_number,manual_verification,notes
ror:03hdf3w38,Northeastern University London,NCH | New College of the Humanities,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.nulondon.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03hdf3w38,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04ha0ax85,Northern Regional College,NRC,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.nrc.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04ha0ax85,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:049e6bc10,Northumbria University,Prifysgol Northymbria | University of Northumbria at Newcastle,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.northumbria.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/049e6bc10,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02fw9q305,Norwich University of the Arts,NUA,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.norwichuni.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02fw9q305,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:034arnt34,Nottingham College,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.nottinghamcollege.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/034arnt34,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04xyxjd90,Nottingham Trent University,NTU,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ntu.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04xyxjd90,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03apry564,Oak Field School and Sports College,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.oakfieldsportscollege.org.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03apry564,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01rjdjc72,Olberon (United Kingdom),,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.olberon.com/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01rjdjc72,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:038sjm754,Oldham College,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.oldham.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/038sjm754,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0447j3y44,Ossett Academy,Ossett Academy and Sixth Form College | Ossett Grammar School | Ossett School,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ossettacademy.co.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0447j3y44,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04b14sj77,Peterborough Regional College,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.peterborough.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04b14sj77,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03f914y84,Plymouth Marjon University,Marjon | University of St Mark and St John,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.marjon.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03f914y84,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:017ahwm60,Preston's College,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.preston.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/017ahwm60,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05bhhjy59,Queen Elizabeth’s Academy,Queen Elizabeth School,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.queenelizabeths-ac.org.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05bhhjy59,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:002g3cb31,Queen Margaret University,QMU | QMUC | Queen Margaret College | Queen Margaret University College,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.qmu.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/002g3cb31,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05jzt2178,Queen Margaret's,QM,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://queenmargarets.com/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05jzt2178,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:00hswnk62,Queen's University Belfast,QUB | Queen's University of Belfast,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.qub.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/00hswnk62,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:001htc678,Ravensbourne University London,Ravensbourne College of Design and Communication,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.ravensbourne.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/001htc678,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04g3bsp16,Reaseheath College,Cheshire College of Agriculture | Cheshire School of Agriculture,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.reaseheath.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04g3bsp16,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:00x5wty96,Redcar & Cleveland College,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.cleveland.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/00x5wty96,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:017qk3p19,Redcliffe College,"Redcliffe College, Centre for Mission Training",United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.redcliffe.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/017qk3p19,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:015tw5088,Regents Theological College,Elim Bible College,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.regents-tc.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/015tw5088,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05rs7mx39,Richmond School and Sixth Form College,Richmond School,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.richmondschool.net/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,No graduate-degree signal; excluded by narrow non-tertiary name rule,No positive official-program seed signal; not a negative finding,no_graduate_degree_authority,Name explicitly identifies a primary/secondary-school entity; no graduate-degree signal in ROR metadata,https://ror.org/05rs7mx39,,,,Rule reviewed,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01g6z7557,Richmond upon Thames College,Twickenham College of Technology,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rutc.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01g6z7557,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:024ew1n76,"Richmond, The American International University in London",,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.richmond.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/024ew1n76,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:00ybkrr33,Ripon College Cuddesdon,Cuddesdon College | RCC | Ripon Clergy College,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.rcc.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/00ybkrr33,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04f0qj703,Robert Gordon University,RGU,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://rgu.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04f0qj703,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04fa9he73,Robert Gordon's College,RGC,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rgc.aberdeen.sch.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04fa9he73,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01djcs087,Rosalind Franklin Institute,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rfi.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01djcs087,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01y7y4033,Royal Academy of Dramatic Art,RADA,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rada.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01y7y4033,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:045bx8592,Royal Academy of Music,yr Academi Gerddoriaeth Frenhinol,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ram.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/045bx8592,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:033byn085,Royal Agricultural University,RAU | Royal Agricultural College | Y Brifysgol Amaethyddol Frenhinol,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rau.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/033byn085,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01g0pjd14,Royal Air Force College Cranwell,RAFC | Royal Air Force College,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.raf.mod.uk/rafcollegecranwell/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01g0pjd14,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05jc8b719,Royal Birmingham Conservatoire,Birmingham School of Music,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.bcu.ac.uk/conservatoire,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05jc8b719,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05wtfef22,Royal Central School of Speech and Drama,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://cssd.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05wtfef22,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05362bq16,Royal College of Anaesthetists,RCoA,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.rcoa.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05362bq16,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01egahc47,Royal College of Art,RCA | Y Coleg Celf Brenhinol,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rca.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01egahc47,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04zkbxs23,Royal College of Emergency Medicine,RCEM,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.rcem.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04zkbxs23,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01gdbf303,Royal College of General Practitioners,RCGP,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.rcgp.org.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01gdbf303,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0496m4831,Royal College of Nursing,RCN,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcn.org.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0496m4831,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01bzmq497,Royal College of Obstetricians and Gynaecologists,British College of Obstetricians and Gynaecologists | RCOG,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcog.org.uk/en/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01bzmq497,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05s86pb97,Royal College of Ophthalmologists,,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcophth.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05s86pb97,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:03rx0gp36,Royal College of Paediatrics and Child Health,RCPCH,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcpch.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/03rx0gp36,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:037n46f49,Royal College of Pathologists,RCP,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcpath.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/037n46f49,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04d8yvw59,Royal College of Physicians and Surgeons of Glasgow,Glasgow Faculty | RCPSG | RFPSG | Royal Faculty of Physicians and Surgeons of Glasgow,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcpsg.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04d8yvw59,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:0451qtk15,Royal College of Physicians of Edinburgh,RCPE,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcpe.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/0451qtk15,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04xy18872,Royal College of Psychiatrists,,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcpsych.ac.uk,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04xy18872,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:053e6gh17,Royal College of Radiologists,Faculty of Radiologists | RCR,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcr.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/053e6gh17,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02ft9z011,Royal College of Speech and Language Therapists,RCSLT,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcslt.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02ft9z011,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:021a7d287,Royal College of Surgeons of Edinburgh,,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.rcsed.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/021a7d287,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05yjmpq86,Royal College of Veterinary Surgeons,RCVS,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.rcvs.org.uk/home/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05yjmpq86,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:051sxdw86,Royal Drawing School,Prince's Drawing School,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://royaldrawingschool.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/051sxdw86,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04g2vpn86,Royal Holloway University of London,Royal Holloway and Bedford New College,United Kingdom,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.royalholloway.ac.uk/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04g2vpn86,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04rcnsw78,Royal Hospital School,RHS | The Cradle of the Navy,United Kingdom,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.royalhospitalschool.org/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04rcnsw78,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
