schema_version,candidate_program_id,verified_program_id,institution_id,institution_name,country,region,candidate_funnel_status,verification_status,status_reason,exact_degree_program_name,degree_type,research_requirement,department,current_program_status,bachelors_entry_eligibility,international_student_eligibility,language_of_instruction,english_requirement_and_waiver,minimum_gpa,minimum_gpa_application,prerequisite_coursework,admissions_model,faculty_contact_expectation,fall_2027_deadline,deadline_cycle_label,application_fee,fee_currency,fee_waiver_rules,simultaneous_application_rules,separate_fees_required,tuition,mandatory_fees,funding_model,funding_status,funding_duration,funding_conditions,funding_international_eligibility,stipend_amount,stipend_currency,tuition_coverage,mandatory_fee_coverage,health_insurance_coverage,summer_coverage,named_scholarships,scholarship_deadlines,largest_unresolved_question,relevant_route_gate,eligibility_gate,funding_gate,degree_structure_gate,same_university_dominance_gate,faculty_review_ready,application_positioning,official_program_url,program_source_ids,admissions_source_ids,funding_source_ids,evidence_confidence,source_record_paths,verified_at
2.0,us:ipeds:222178:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:222178:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:222178,Abilene Christian University,United States,us,manual_secondary_review,monitor,"The discovery record does not establish an exact current research degree route, so eligibility and funding cannot yet be evaluated.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,unverified,unverified,unverified,pass,no,Monitor — Exact Program Required,Not verified in frozen evidence,stage3src:ea935ffc88257eb2335f,,,low,data/processed/openalex_institution_signals.csv|data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:175342:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:175342:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:175342,Alcorn State University,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.","IPEDS discovery signal: Computer and Information Sciences, General (CIP 11.0101)",Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:0d1c0d413607b7850cfc,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:188641:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:188641:program:unclear:ipeds-discovery-signal-electrical-and-electronics-engineering-cip-14-1001,us:ipeds:188641,Alfred University,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Electrical and Electronics Engineering (CIP 14.1001),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:2a70764ad19ff1b5b5a6,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:110468:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:110468:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:110468,Alliant International University-San Diego,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:4cd6a641cf6a42f36092,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:438586:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:438586:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:438586,American InterContinental University-Atlanta,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:a2f4509bee8c582d119c,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:445133:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:445133:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:445133,American InterContinental University-Houston,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:1a3baebe9406a20bb0e0,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:445027:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:445027:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:445027,American InterContinental University System,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:e57d6d744a26e66f2d13,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:232797:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:232797:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:232797,American National University,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.","IPEDS discovery signal: Computer and Information Sciences, General (CIP 11.0101)",Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:0149ef74fc3caebfe696,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:232797:program:unclear:ipeds-discovery-signal-computer-and-information-systems-security-auditing-information-assurance-cip-11-1003,us:ipeds:232797:program:unclear:ipeds-discovery-signal-computer-and-information-systems-security-auditing-information-assurance-cip-11-1003,us:ipeds:232797,American National University,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Computer and Information Systems Security/Auditing/Information Assurance (CIP 11.1003),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:ea8bf61ccb72e6f3849c,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:232797:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:232797:program:unclear:ipeds-discovery-signal-information-technology-cip-11-0103,us:ipeds:232797,American National University,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Information Technology (CIP 11.0103),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:dd0e2ce809df4c53ef28,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:157021:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:157021:program:unclear:ipeds-discovery-signal-computer-and-information-sciences-general-cip-11-0101,us:ipeds:157021,American National University-Pikeville,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.","IPEDS discovery signal: Computer and Information Sciences, General (CIP 11.0101)",Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:7c5fb2dbddbaa3053adc,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:157021:program:unclear:ipeds-discovery-signal-computer-and-information-systems-security-auditing-information-assurance-cip-11-1003,us:ipeds:157021:program:unclear:ipeds-discovery-signal-computer-and-information-systems-security-auditing-information-assurance-cip-11-1003,us:ipeds:157021,American National University-Pikeville,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.",IPEDS discovery signal: Computer and Information Systems Security/Auditing/Information Assurance (CIP 11.1003),Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:321d402d52fd50077d3f,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
2.0,us:ipeds:157021:program:unclear:ipeds-discovery-signal-computer-engineering-general-cip-14-0901,us:ipeds:157021:program:unclear:ipeds-discovery-signal-computer-engineering-general-cip-14-0901,us:ipeds:157021,American National University-Pikeville,United States,us,screened_out,excluded,"Only one bounded registry/program-code signal was present; no independent topical, Calendar, current-faculty, or first-audit signal was recovered.","IPEDS discovery signal: Computer Engineering, General (CIP 14.0901)",Unclear,Not verified in frozen evidence,Not verified in frozen evidence,Recent completions observed; current official catalog status not yet verified,Unverified,Unverified,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,US program or committee admission; faculty role requires program-specific verification,Not verified in frozen evidence,Not verified in frozen evidence,Fall 2027 not yet published/verified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Unverified,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not verified in frozen evidence,Not separately published or verified in frozen evidence,Does the current official catalog contain a research graduate program matching the applicant's topics?,unverified,not_assessed,not_assessed,fail,not_assessed,no,Do Not Advance,Not verified in frozen evidence,stage3src:abbe46937e1c30162809,,,low,data/processed/regions/us/program_screening.csv|data/processed/pass2/candidate_program_funnel.csv,2026-09-10
