schema_version,evidence_rank,score_band,program_id,institution_id,institution_name,country,region,program_name,degree_type,official_program_url,stage3_verification_status,professor_alignment_score,department_program_depth_score,funding_net_viability_score,eligibility_credential_alignment_score,degree_admissions_alignment_score,application_economics_score,overall_score,component_score_pattern,funding_hard_gate,professor_hard_gate,eligibility_hard_gate,degree_structure_hard_gate,coursework_exception_gate,all_hard_gates_pass,hard_gate_failures,distinct_verified_strong_matches,faculty_depth_points,single_professor_dependency,funding_status,application_fee,fee_currency,admission_plausibility,admission_plausibility_rationale,published_minimum_gpa,applicant_cumulative_gpa,applicant_recent_two_year_gpa,admission_probability,evidence_completeness,score_confidence,unresolved_conflicts,ranking_status,score_evidence_ids,generated_by,scored_at
2.0,,50-64,us:ipeds:110653:program:phd:software-engineering-phd,us:ipeds:110653,University of California-Irvine,United States,us,Software Engineering PhD,PhD,https://informatics.ics.uci.edu/phd-software-engineering/,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,ICS states it strives to award all admitted PhD students full funding; this is not an unconditional guarantee,155 international / 135 domestic,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0,3.35,>3.5,,partial,low,"Will the admission offer guarantee multi-year tuition, stipend, health, and summer support? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:029cddfbf61496c8|scoreev:9cd7cc10af06e2d3|scoreev:f1ac5aef1207fbe5|scoreev:2978974f0538c593|scoreev:d87dfc8cb987bded|scoreev:03542fc8b6237a8a,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:110680:program:phd:computer-science-and-engineering-phd,us:ipeds:110680,University of California-San Diego,United States,us,Computer Science and Engineering PhD,PhD,https://cse.ucsd.edu/graduate/doctoral-programs-computer-science-and-engineering,retained,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,All incoming PhD students receive first-year stipend plus full fees and nonresident tuition; later years are usually advisor GSR or fellowship funded,155,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.00 or equivalent,3.35,>3.5,,partial,low,What multi-year and summer support will the offer and prospective advisor commit beyond year one? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:ec910abf6ed5b42d|scoreev:661d60eeb0e0d1c2|scoreev:20c6bb7af843bf29|scoreev:4181b3c140708fad|scoreev:5a8a8ff50795170d|scoreev:735866d3bf2dc233,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:110705:program:phd:computer-science-phd,us:ipeds:110705,University of California-Santa Barbara,United States,us,Doctor of Philosophy in Computer Science,PhD,https://cs.ucsb.edu/index.php/education/graduate/phd-degree,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,Admitted PhD students are typically offered support subject to eligibility; not an unconditional promise to every admit,155,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Graduate Division B average; CS states PhD applicants generally have at least 3.5 undergraduate GPA,3.35,>3.5,,partial,low,"Will the offer guarantee year-round stipend, full tuition/NRST, mandatory fees, and health insurance for the expected duration? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:05ebd695e6d92785|scoreev:bb6026150dffe9a4|scoreev:bea7e48fbc0a39d3|scoreev:dbec885a7ce57dc4|scoreev:082a0badbb6a28e5|scoreev:d84b5dc80b18134a,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ror:01tm6cn81:program:thesis-or-research-master-s:software-engineering-and-management-master-s-programme,ror:01tm6cn81,University of Gothenburg,Sweden,europe,Software Engineering and Management Master's Programme,Thesis or research master's,https://www.gu.se/en/study-gothenburg/software-engineering-and-management-masters-programme-n2sof,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,Resolvable only through a competitive scholarship award; no program guarantee,Not verified on the University of Gothenburg program page,SEK,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,No numeric GPA floor; selection uses completed university credits up to 165,3.35,>3.5,,partial,low,"Can the applicant secure a scholarship that covers both the SEK 294,000 tuition and living costs, rather than only a tuition waiver? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:9c7317550312e692|scoreev:e46f12e614415417|scoreev:9f9ebfb84c9de617|scoreev:a1f8efb819ade650|scoreev:37a558dbac9b9da0|scoreev:2f1e5d23817daa70,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O19305391192:program:phd:phd-in-computer-science,ca:dli:O19305391192,University of Guelph,Canada,canada,Doctor of Philosophy in Computer Science,PhD,https://www.uoguelph.ca/programs/phd-computer-science,conditional,20,5,20,5,5,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:20/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:5/10|application_economics:0/5,true,true,false,true,true,false,eligibility,1,5,true,"Minimum CAD 25,000 annual stipend guaranteed to admitted domestic and international PhD students who secure an advisor",Current OUAC graduate fee not verified on the Computer Science program page,CAD,Eligibility concern,Will Guelph formally accept this bachelor's-only record into the renamed PhD route and confirm whether one or two advisors are required under the current calendar?,Live page lists a 73 to 76 percent admission-average range; exceptional direct entry requires an outstanding undergraduate record,3.35,>3.5,,partial,low,"Will Guelph formally accept this bachelor's-only record into the renamed PhD route and confirm whether one or two advisors are required under the current calendar? | Single-professor dependency. | One or more duration, tuition, fee, health, summer, or net-cost terms remain unresolved. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:b26beadac91a994b|scoreev:9e4e31b3c77297f7|scoreev:bf46ff9f9da80fea|scoreev:1517943d85802626|scoreev:61aa6e99fbfa8633|scoreev:0ae5fe0b683aae07,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:153658:program:phd:phd-in-computer-science,us:ipeds:153658,University of Iowa,United States,us,Ph.D. in Computer Science,PhD,https://cs.uiowa.edu/graduate/phd-computer-science,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,"Most graduate students receive support, but a universal program-wide guarantee is not published",Not verified in reviewed official evidence,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 undergraduate GPA,3.35,>3.5,,partial,low,"Will a Fall 2027 offer guarantee first-year and renewable stipend, tuition, fees, insurance, and summer support? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:2f5dae36cfe35583|scoreev:1a44c42abd02d2c2|scoreev:07b6d26c096f5cad|scoreev:1f6f22390d3129e9|scoreev:207ecad558722d73|scoreev:089ee476ca26855f,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:240444:program:phd:computer-sciences-phd,us:ipeds:240444,University of Wisconsin-Madison,United States,us,"Computer Sciences, PhD",PhD,https://guide.wisc.edu/graduate/computer-sciences/computer-sciences-phd/,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,Many traditional MS/PhD admits are offered a four-year funding guarantee; not all admits are guaranteed support,Not verified on the department or program page,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.00 Graduate School minimum,3.35,>3.5,,partial,low,Will an admission offer include the published four-year funding guarantee for this applicant? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:fb8709b27dad8943|scoreev:f553c4dc3ae669e6|scoreev:3c1db3feae5034d4|scoreev:fb435540e0460b79|scoreev:f8cbcc2ef163b6e8|scoreev:739a68084bd7eacd,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O19359011070:program:thesis-or-research-master-s:research-master-s-in-computer-engineering-software-engineering-option,ca:dli:O19359011070,École Polytechnique de Montréal,Canada,canada,Master of Applied Science in Computer Engineering — Software Engineering Option,Thesis or research master's,https://www.polymtl.ca/gigl/en/programs-offered/graduate-studies,conditional,20,5,10,10,10,0,55,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,Resolvable through a named supervisor or funded project; no program-wide guarantee,Current amount not verified,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,2.75/4.0 or country-equivalent general international master's floor,3.35,>3.5,,partial,low,"Will an eligible software-engineering supervisor accept the applicant and provide renewable funding that covers international tuition, insurance, and living costs? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:b10dea928871f3a6|scoreev:b01f7c181c1eb7fd|scoreev:7b1b1ff820710f10|scoreev:9bde18043c3c7e8e|scoreev:abda266f3dd20eb3|scoreev:2c928d5b6bbab1ef,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:142115:program:phd:computing-phd-computer-science-or-cybersecurity-emphasis,us:ipeds:142115,Boise State University,United States,us,Doctor of Philosophy in Computing — Computer Science or Cybersecurity emphasis,PhD,https://www.boisestate.edu/computing/academics/doctoral-program/,conditional,20,5,10,5,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,"Credible official route exists, but awards are competitive and not guaranteed",95,USD,Eligibility concern,"Does the applicant's transcript satisfy an exact emphasis gate, and can an aligned advisor commit a complete post-first-year funding plan before enrollment?",3.0 in the last 40 undergraduate credits for applicants without a master's; 3.3 recommended for applicants with a master's,3.35,>3.5,,partial,low,"Does the applicant's transcript satisfy an exact emphasis gate, and can an aligned advisor commit a complete post-first-year funding plan before enrollment? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:5d1073d9b897ca3c|scoreev:60d18adf9c76f3a9|scoreev:ca5668bfddf77a6a|scoreev:720ee4ed4f10e573|scoreev:2c8a39221ee5addd|scoreev:eb4a87a2271eb042,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:133951:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:133951,Florida International University,United States,us,Doctor of Philosophy in Computer Science,PhD,https://www.cis.fiu.edu/degree/doctor-of-philosophy-in-computer-science/,conditional,20,5,10,5,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,Credible official route exists but the first-year award is limited to the most qualified applicants,30,USD,Eligibility concern,"Does the transcript clear FIU's upper-division GPA and calculus/statistics gates, and can an advisor commit support beyond the first TA year?",3.2/4.0 on upper-division undergraduate work for applicants without a related master's,3.35,>3.5,,partial,low,"Does the transcript clear FIU's upper-division GPA and calculus/statistics gates, and can an advisor commit support beyond the first TA year? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:ede8bde0c7df081d|scoreev:cfe5b4c4ff8af696|scoreev:3a9c1080ee2809d2|scoreev:5fa14b38e993845c|scoreev:e67180933388a45a|scoreev:66dad67c41f49cb5,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:232186:program:phd:computer-science-phd,us:ipeds:232186,George Mason University,United States,us,Computer Science PhD,PhD,https://cs.gmu.edu/academics/graduate-programs,conditional,20,5,0,15,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:15/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,No independently sourced material funding claim retained,75,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 expected,3.35,>3.5,,partial,low,"Will Fall 2027 admission include guaranteed tuition, stipend, health, and duration? | Single-professor dependency. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:0aa11ff430e565d0|scoreev:7b41297944905d9f|scoreev:6f54bf56fdfa7e80|scoreev:c0f8cbc317cd51e8|scoreev:921605f97f1f8571|scoreev:0a99fd0c2fdcbdfd,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:209542:program:phd:computer-science-phd,us:ipeds:209542,Oregon State University,United States,us,Computer Science PhD,PhD,https://engineering.oregonstate.edu/academics/programs/computer-science/graduate,conditional,20,5,0,15,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:15/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,No independently sourced material funding claim retained,85,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 Graduate School baseline,3.35,>3.5,,partial,low,"Is every admitted CS PhD guaranteed tuition, stipend, health, and a minimum duration? | Single-professor dependency. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:7ad428210141d55c|scoreev:d8f24262efd7bc42|scoreev:9f89e61adfe50917|scoreev:6c6d8fdd3d561eb0|scoreev:7ebcbd2b572d74dd|scoreev:d068cab6e4434020,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,us:ipeds:137351:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:137351,University of South Florida,United States,us,Doctor of Philosophy in Computer Science and Engineering,PhD,https://catalog.usf.edu/preview_program.php?catoid=28&poid=16127&returnto=5315,conditional,20,5,10,5,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,All incoming PhD students are offered assistantships according to the current department FAQ,30,USD,Eligibility concern,"Does the applicant satisfy the current post-baccalaureate CSE prerequisites, and what duration and net value will the assistantship offer provide?",No current program-specific numeric floor was retrievable from the linked catalog during this review,3.35,>3.5,,partial,low,"Does the applicant satisfy the current post-baccalaureate CSE prerequisites, and what duration and net value will the assistantship offer provide? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:ab7abd9639e26e53|scoreev:327f261092093d0e|scoreev:fea8a5c71c95452a|scoreev:2e164d668648f2e4|scoreev:214356a221aa0d62|scoreev:488846809873c278,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ror:05trd4x28:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:05trd4x28,University of Trento,Italy,europe,Master's Degree in Computer Science,Thesis or research master's,https://corsi.unitn.it/en/computer-science-master,conditional,20,5,10,5,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,"Credible official route exists but is limited, rank-dependent, and not confirmed",30,EUR,Eligibility concern,"What admission score and scholarship rank will the applicant receive under the 2027-2028 call, and will the annual award cover the actual Trento living-cost gap?",No single GPA floor; admission is scored and ranked after curricular review,3.35,>3.5,,partial,low,"What admission score and scholarship rank will the applicant receive under the 2027-2028 call, and will the annual award cover the actual Trento living-cost gap? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:88f7b65fe8fee40c|scoreev:dfb81a3c02b6be20|scoreev:2f1d18cce5817151|scoreev:f31dbca479b1cc27|scoreev:cbb75b926f446291|scoreev:fa5df27d9613a74c,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O19315945002:program:thesis-or-research-master-s:software-engineering-masc,ca:dli:O19315945002,Ontario Tech University,Canada,canada,Master of Applied Science in Software Engineering,Thesis or research master's,https://gradstudies.ontariotechu.ca/future_students/programs/masters_programs/software_engineering/index.php,conditional,20,5,10,5,10,0,50,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,false,true,true,false,funding|eligibility,1,5,true,Credible faculty-level minimum exists but requires a signed supervisor funding commitment,110,CAD,Eligibility concern,Can an aligned software-verification professor sign a 24-month supervision and funding agreement whose net value remains viable after international tuition and fees?,B overall and in the final two full-time years on a 4.3 scale; B+ preferred for MASc,3.35,>3.5,,partial,low,Can an aligned software-verification professor sign a 24-month supervision and funding agreement whose net value remains viable after international tuition and fees? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:c5e8b41481b0fb18|scoreev:62972a0f9e6d7e31|scoreev:8902ceaa57ff04d6|scoreev:27c9f77221287636|scoreev:afedd0be62c7c830|scoreev:1752c8dfe2a7e8b5,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,50-64,ca:dli:O19391556899:program:thesis-or-research-master-s:master-of-science-in-computer-science,ca:dli:O19391556899,St. Francis Xavier University,Canada,canada,Master of Science in Computer Science,Thesis or research master's,https://www.stfx.ca/programs-courses/programs/master-science-computer-science,conditional,20,5,10,5,10,0,50,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,false,true,true,false,funding|eligibility,1,5,true,Credible program-level route: most accepted MSc students receive a package covering tuition and some living expenses,Current amount not verified,CAD,Eligibility concern,"Will a willing supervisor support the application, and will the specific package cover tuition plus adequate living, fees, insurance, and summer costs for two years?",70 percent minimum admission average,3.35,>3.5,,partial,low,"Will a willing supervisor support the application, and will the specific package cover tuition plus adequate living, fees, insurance, and summer costs for two years? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:8f0fca9f7d3cfe38|scoreev:f8f61e4f4654c300|scoreev:95227d06b996b311|scoreev:dd4166ba065dffd1|scoreev:5d9902864017414f|scoreev:34e2c6372532b147,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,0-49,us:ipeds:186867:program:phd:phd-in-computer-science,us:ipeds:186867,Stevens Institute of Technology,United States,us,Ph.D. in Computer Science,PhD,https://www.stevens.edu/program/computer-science-doctoral-program,conditional,20,5,10,5,5,3,48,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:5/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,The program states all Computer Science doctoral students receive financial support,60,USD,Eligibility concern,"Will Stevens confirm direct PhD eligibility from this bachelor's record, and what exact support terms will the offer contain?",3.0/4.0 bachelor's minimum,3.35,>3.5,,partial,low,"Will Stevens confirm direct PhD eligibility from this bachelor's record, and what exact support terms will the offer contain? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:6051549c755096ea|scoreev:e940bda19ac74e23|scoreev:4e1bdb9d312bf4da|scoreev:c891eb9f669e86a4|scoreev:e52234e24cf5030f|scoreev:a1d45969323ec4ff,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,0-49,us:ipeds:139755:program:phd:computer-science-phd,us:ipeds:139755,Georgia Institute of Technology-Main Campus,United States,us,Computer Science PhD,PhD,https://www.cc.gatech.edu/degree-programs/phd-computer-science,conditional,20,5,0,10,10,0,45,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,No independently sourced material funding claim retained,105 international / 95 domestic,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0,3.35,>3.5,,partial,low,"Will a Fall 2027 CS PhD offer guarantee tuition, stipend, insurance, and duration? | Single-professor dependency. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:12f59aa34e9c5bf5|scoreev:72fb9e5a2a73c9e4|scoreev:49d0e90e40aea022|scoreev:00aff3588cd89358|scoreev:a41adc2283eb90f9|scoreev:268be4ce2b5005e3,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,0-49,ca:dli:O19330231062:program:thesis-or-research-master-s:msc-in-computer-science-research,ca:dli:O19330231062,University of British Columbia,Canada,canada,MSc in Computer Science (research),Thesis or research master's,https://www.cs.ubc.ca/students/grad/admissions,retained,0,0,20,10,10,5,45,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:20/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:5/5,true,false,true,true,true,false,professor,0,0,false,Guaranteed at department standard minimum for two years,168.25,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Country-specific UBC minimum,3.35,>3.5,,partial,low,"Confirm whether the 2027-28 package preserves the year-two international net level | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | One or more duration, tuition, fee, health, summer, or net-cost terms remain unresolved.",gated_out; diagnostic score only,scoreev:bf19484ce8e1446d|scoreev:d2c82dd20c12157b|scoreev:e9da24504e46aec1|scoreev:5b251254926ef392|scoreev:8ff196c93975b07e|scoreev:390995a9ca48229a,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,0-49,ca:dli:O19091528512:program:phd:phd-in-computer-science,ca:dli:O19091528512,University of Manitoba,Canada,canada,Ph.D. in Computer Science,PhD,https://umanitoba.ca/graduate-studies/admissions/programs-of-study/computer-science-phd,conditional,20,5,10,5,5,0,45,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:10/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:5/10|application_economics:0/5,false,true,false,true,true,false,funding|eligibility,1,5,true,"Department publishes minimum PhD funding of CAD 23,000 annually for the first four years",Not verified from a current official fee page,CAD,Eligibility concern,Will the department approve the applicant's bachelor's-only exceptional entry and will a supervisor endorse that route in writing?,3.0/4.5 over the final two years for normal consideration; exceptional direct entry expects performance well above the general minimum,3.35,>3.5,,partial,low,Will the department approve the applicant's bachelor's-only exceptional entry and will a supervisor endorse that route in writing? | Single-professor dependency. | Official funding evidence exists but does not prove a credible program-wide package or full scholarship. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:efd76316133283a7|scoreev:7a52b7e01fd09cea|scoreev:c11db72c2b9926cd|scoreev:01019b4407cf1a1c|scoreev:dd10688337b934aa|scoreev:c95709cdaf226fbd,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,0-49,ca:dli:O19332746152:program:direct-entry-phd:phd-in-computer-science-phd-u,ca:dli:O19332746152,University of Toronto,Canada,canada,PhD in Computer Science (PhD U),Direct-entry PhD,https://web.cs.toronto.edu/graduate/faq,retained,0,0,25,10,10,0,45,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:25/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,true,false,true,true,true,false,professor,0,0,false,"Guaranteed full-time research-stream funding; enhanced package targets $39,500 take-home",130,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,SGS minimum plus department competitiveness; exact PhD-U threshold not captured on current page,3.35,>3.5,,partial,low,Recheck deadline immediately after the Fall 2027 application opens in October 2026 | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:1cc3d4ae7ef1d75f|scoreev:942f0497ddffba26|scoreev:a0b2cf172ea9a01c|scoreev:67939d2ea0d3eec3|scoreev:4292ea24c3ea22e3|scoreev:14ca6690402eeb11,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
2.0,,0-49,us:ipeds:181464:program:phd:computer-science-phd,us:ipeds:181464,University of Nebraska-Lincoln,United States,us,Computer Science PhD,PhD,https://graduate.unl.edu/academics/programs/COMP-PHD/,conditional,20,5,0,5,10,3,43,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,No independently sourced material funding claim retained,50,USD,Eligibility concern,"Can a bachelor's-only applicant be admitted directly, and what support is guaranteed?",No hard program minimum verified,3.35,>3.5,,partial,low,"Can a bachelor's-only applicant be admitted directly, and what support is guaranteed? | Single-professor dependency. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:1b47d49a638b14d3|scoreev:e90ccf44dabdc3b9|scoreev:4f8d6720c70955bf|scoreev:999c25465e172b78|scoreev:9612bea5e8298326|scoreev:03cf61ceb6cca666,graduate_audit.evidence_scoring:v1,2026-09-11T06:33:20.324825+00:00
